#{"t_start": 1785313616.9004493, "env_id": "None"}
r,l,t
0.0,43,21.041306
0.0,43,21.192168
0.0,43,21.394877
0.0,43,21.546462
0.0,43,21.698117
0.0,43,21.900554
0.0,43,22.051697
0.0,43,22.202919
0.0,43,22.405152
0.0,43,22.556056
0.0,43,22.707221
0.0,43,22.91271
0.0,43,23.064266
0.0,43,23.215676
0.0,43,23.41825
0.0,43,23.569805
0.0,43,23.72064
0.0,43,23.922928
0.0,43,24.074368
0.0,43,24.225907
0.0,43,24.428969
0.0,43,24.582449
0.0,43,24.734208
0.0,43,24.937942
0.0,43,25.08924
0.0,43,25.240577
0.0,43,25.445028
0.0,43,25.596788
0.0,43,25.748379
0.0,43,25.951088
0.0,43,26.102734
0.0,43,26.25397
0.0,43,26.457346
0.0,43,26.608629
0.0,43,26.760277
0.0,43,26.962645
0.0,43,27.113911
0.0,43,27.265219
0.0,43,27.468032
0.0,43,27.619295
0.0,43,27.770682
0.0,43,27.977316
0.0,43,28.128845
0.0,43,28.280033
0.0,43,28.482329
0.0,43,28.633248
0.0,43,28.783995
0.0,43,28.986633
0.0,43,29.137812
0.0,43,29.289231
0.0,43,29.491714
0.0,43,29.642619
0.0,43,29.793698
0.0,43,29.996292
0.0,43,30.147067
0.0,43,30.297651
0.0,43,30.500817
0.0,43,30.652624
0.0,43,30.804168
0.0,43,31.006075
0.0,43,31.156658
0.0,43,31.307688
0.0,43,31.510033
0.0,43,31.660614
0.0,43,31.811378
0.0,43,32.013527
0.0,43,32.164071
0.0,43,32.31461
0.0,43,32.517375
0.0,43,32.668332
0.0,43,32.819285
0.0,43,33.02212
0.0,43,33.173901
0.0,43,33.326873
0.0,43,33.530103
0.0,43,33.681329
0.0,43,33.832688
0.0,43,34.03474
0.0,43,34.185677
0.0,43,34.336481
0.0,43,34.539254
0.0,43,34.690337
0.0,43,34.841464
0.0,43,35.044535
0.0,43,35.195917
0.0,43,35.347017
0.0,43,35.549643
0.0,43,35.701118
0.0,43,35.852313
0.0,43,36.054358
0.0,43,36.205171
0.0,43,36.35619
0.0,43,36.558389
0.0,43,36.709255
0.0,43,36.860218
0.0,43,37.06322
0.0,43,37.214699
0.0,43,37.366288
0.0,43,37.568941
0.0,43,37.720024
0.0,43,37.871195
0.0,43,38.074841
0.0,43,38.226693
0.0,43,38.378379
0.0,43,38.580115
0.0,43,38.73058
0.0,43,38.881828
0.0,43,39.084095
0.0,43,39.235391
0.0,43,39.386899
0.0,43,39.589236
0.0,43,39.740138
0.0,43,39.891132
0.0,43,40.093235
0.0,43,40.244113
0.0,43,40.394722
0.0,43,40.596974
0.0,43,40.748136
0.0,43,40.899329
0.0,43,41.101592
0.0,43,41.252627
0.0,43,41.403458
0.0,43,41.606366
0.0,43,41.758191
0.0,43,41.909889
0.0,43,42.112612
0.0,43,42.264446
0.0,43,42.415234
