#{"t_start": 1785313444.3122733, "env_id": "None"}
r,l,t
0.0,43,2.290682
0.0,43,2.44135
0.0,43,2.591965
0.0,43,3.060626
0.0,43,3.212233
0.0,43,3.364038
0.0,43,3.569556
0.0,43,3.721573
0.0,43,3.873829
0.0,43,4.077895
0.0,43,4.233994
0.0,43,4.386881
0.0,43,4.592768
0.0,43,4.744715
0.0,43,4.897232
0.0,43,5.101075
0.0,43,5.25299
0.0,43,5.405035
0.0,43,5.610452
0.0,43,5.762691
0.0,43,5.915091
0.0,43,6.118117
0.0,43,6.269816
0.0,43,6.423692
0.0,43,6.627635
0.0,43,6.779495
0.0,43,6.932649
0.0,43,7.138
0.0,43,7.290325
0.0,43,7.445394
0.0,43,7.648597
0.0,43,7.799705
0.0,43,7.950818
0.0,43,8.153931
0.0,43,8.307454
0.0,43,8.458294
0.0,43,8.66271
0.0,43,8.814637
0.0,43,8.96643
0.0,43,9.171515
0.0,43,9.323079
0.0,43,9.47461
0.0,43,9.679948
0.0,43,9.831575
0.0,43,9.983256
0.0,43,10.187856
0.0,43,10.340179
0.0,43,10.492661
0.0,43,10.696639
0.0,43,10.847984
0.0,43,10.999945
0.0,43,11.204383
0.0,43,11.3564
0.0,43,11.50822
0.0,43,11.71285
0.0,43,11.865953
0.0,43,12.018712
0.0,43,12.222378
0.0,43,12.374816
0.0,43,12.525983
0.0,43,12.730444
0.0,43,12.882332
0.0,43,13.037249
0.0,43,13.241364
0.0,43,13.393381
0.0,43,13.54516
0.0,43,13.749286
0.0,43,13.901588
0.0,43,14.053088
0.0,43,14.257444
0.0,43,14.409582
0.0,43,14.561528
0.0,43,14.766843
0.0,43,14.919916
0.0,43,15.074341
0.0,43,15.278553
0.0,43,15.430211
0.0,43,15.582271
0.0,43,15.786986
0.0,43,15.93931
0.0,43,16.093015
0.0,43,16.297052
0.0,43,16.448032
0.0,43,16.599164
0.0,43,16.802358
0.0,43,16.952824
0.0,43,17.103858
0.0,43,17.307978
0.0,43,17.459032
0.0,43,17.609805
0.0,43,17.814994
0.0,43,17.967865
0.0,43,18.120813
0.0,43,18.324492
0.0,43,18.477106
0.0,43,18.629272
0.0,43,18.83328
0.0,43,18.985151
0.0,43,19.137133
0.0,43,19.340595
0.0,43,19.493074
0.0,43,19.644993
0.0,43,19.848214
0.0,43,19.999655
0.0,43,20.151317
0.0,43,20.353731
0.0,43,20.505609
0.0,43,20.65775
0.0,43,20.862643
0.0,43,21.015728
0.0,43,21.168007
0.0,43,21.372926
0.0,43,21.525265
0.0,43,21.67731
0.0,43,21.882541
0.0,43,22.035061
0.0,43,22.187237
0.0,43,22.390057
0.0,43,22.543005
0.0,43,22.694929
0.0,43,22.899428
0.0,43,23.051505
0.0,43,23.203526
0.0,43,23.407021
0.0,43,23.558059
0.0,43,23.709265
0.0,43,23.914941
0.0,43,24.066923
0.0,43,24.218989
0.0,43,24.423278
0.0,43,24.575351
0.0,43,24.727019
0.0,43,24.930246
0.0,43,25.082078
0.0,43,25.234069
0.0,43,25.438491
0.0,43,25.590104
0.0,43,25.741536
0.0,43,25.945084
0.0,43,26.09651
0.0,43,26.248321
0.0,43,26.451799
0.0,43,26.602721
0.0,43,26.754236
0.0,43,26.957769
0.0,43,27.109835
0.0,43,27.261489
0.0,43,27.465897
0.0,43,27.617977
0.0,43,27.769744
0.0,43,27.973313
0.0,43,28.125466
0.0,43,28.277636
0.0,43,28.481101
0.0,43,28.632762
0.0,43,28.784401
0.0,43,28.987477
0.0,43,29.139458
0.0,43,29.290901
0.0,43,29.493989
0.0,43,29.645412
0.0,43,29.796866
0.0,43,29.999885
0.0,43,30.151576
0.0,43,30.30442
0.0,43,30.508408
0.0,43,30.660232
0.0,43,30.811957
0.0,43,31.015774
0.0,43,31.167906
0.0,43,31.319973
0.0,43,31.522365
0.0,43,31.673681
0.0,43,31.825277
0.0,43,32.028164
0.0,43,32.181154
0.0,43,32.332344
0.0,43,32.536031
0.0,43,32.68733
0.0,43,32.838665
0.0,43,33.040905
0.0,43,33.191937
0.0,43,33.342954
0.0,43,33.54681
0.0,43,33.698375
0.0,43,33.850222
0.0,43,34.05215
0.0,43,34.204078
0.0,43,34.353937
0.0,43,34.556485
0.0,43,34.70705
0.0,43,34.857565
0.0,43,35.060827
0.0,43,35.21237
0.0,43,35.364552
0.0,43,35.567478
0.0,43,35.718797
0.0,43,35.870115
0.0,43,36.074182
0.0,43,36.225562
0.0,43,36.376979
0.0,43,36.580854
0.0,43,36.733562
0.0,43,36.886049
0.0,43,37.089105
0.0,43,37.240713
0.0,43,37.392562
0.0,43,37.5961
0.0,43,37.748081
0.0,43,37.900418
0.0,43,38.103633
0.0,43,38.254366
0.0,43,38.405169
0.0,43,38.60812
0.0,43,38.759641
0.0,43,38.911034
0.0,43,39.112998
0.0,43,39.263343
0.0,43,39.413358
0.0,43,39.616237
0.0,43,39.767864
0.0,43,39.920193
0.0,43,40.123067
0.0,43,40.274093
0.0,43,40.425349
0.0,43,40.628159
0.0,43,40.779764
0.0,43,40.931339
0.0,43,41.135045
0.0,43,41.286884
0.0,43,41.438943
0.0,43,41.642062
0.0,43,41.793818
0.0,43,41.945257
0.0,43,42.149153
0.0,43,42.301782
0.0,43,42.45509
0.0,43,42.65875
0.0,43,42.81005
0.0,43,42.961673
0.0,43,43.165338
0.0,43,43.317129
0.0,43,43.468828
0.0,43,43.673014
0.0,43,43.825482
0.0,43,43.977963
0.0,43,44.181476
0.0,43,44.333439
0.0,43,44.485024
0.0,43,44.687776
0.0,43,44.840913
0.0,43,44.992828
