#{"t_start": 1784734553.1101568, "env_id": "None"}
r,l,t
0.0,43,0.510629
0.0,43,1.063659
0.0,43,1.685567
0.0,43,2.419347
0.0,43,2.983183
0.0,43,3.531905
0.0,43,4.271603
0.0,43,4.819757
0.0,43,5.299743
0.0,43,5.948151
0.0,43,6.418677
0.0,43,6.949976
0.0,43,7.674584
0.0,43,8.255605
0.0,43,8.827956
0.0,43,9.567826
0.0,43,10.146353
0.0,43,10.712412
0.0,43,11.470124
0.0,43,11.966297
0.0,43,12.437311
0.0,43,13.092788
0.0,43,13.589762
0.0,43,14.154522
0.0,43,14.90814
0.0,43,15.490579
0.0,43,16.053527
0.0,43,16.77635
0.0,43,17.335007
0.0,43,17.835793
0.0,43,18.479586
0.0,43,18.932397
0.0,43,19.465945
0.0,43,20.189023
0.0,43,20.737518
0.0,43,21.301306
0.0,43,22.034014
0.0,43,22.630257
0.0,43,23.163022
0.0,43,23.822757
0.0,43,24.291702
0.0,43,24.760073
0.0,43,25.485925
0.0,43,26.06582
0.0,43,26.628974
0.0,43,27.376078
0.0,43,27.940318
0.0,43,28.489367
0.0,43,29.214218
0.0,43,29.777154
0.0,43,30.340731
0.0,43,31.059809
0.0,43,31.62149
0.0,43,32.171267
0.0,43,32.798933
0.0,43,33.283875
0.0,43,33.769655
0.0,43,34.49076
0.0,43,35.057301
0.0,43,35.621289
0.0,43,36.342152
0.0,43,36.902035
-0.0,43,37.418176
0.0,43,38.062075
0.0,43,38.546829
0.0,43,39.048929
0.0,43,39.771396
0.0,43,40.336857
0.0,43,40.902561
0.0,43,41.663909
0.0,43,42.212528
0.0,43,42.777111
-0.0,43,43.420636
0.0,43,43.889859
0.0,43,44.35925
0.0,43,45.066923
0.0,43,45.650728
0.0,43,46.211671
0.0,43,46.991502
0.0,43,47.55564
0.0,43,48.120743
0.0,43,48.85744
0.0,43,49.410603
0.0,43,49.896075
0.0,43,50.51949
0.0,43,50.989786
0.0,43,51.512157
0.0,43,52.247696
0.0,43,52.802431
0.0,43,53.367188
0.0,43,54.139662
0.0,43,54.75066
0.0,43,55.315467
-0.0,43,56.046734
0.0,43,56.550735
0.0,43,57.033084
0.0,43,57.676592
0.0,43,58.162177
0.0,43,58.735399
-0.0,43,59.481565
0.0,43,60.044791
0.0,43,60.59721
0.0,43,61.357785
0.0,43,61.874338
0.0,43,62.343323
0.0,43,62.971882
0.0,43,63.457794
0.0,43,64.024747
-0.0,43,64.745652
0.0,43,65.325924
0.0,43,65.890009
0.0,43,66.605362
0.0,43,67.153817
0.0,43,67.734432
0.0,43,68.458032
0.0,43,69.006175
0.0,43,69.490645
0.0,43,70.13128
0.0,43,70.605009
0.0,43,71.153356
0.0,43,71.884899
0.0,43,72.433616
0.0,43,72.981575
0.0,43,73.721221
0.0,43,74.300311
0.0,43,74.913401
0.0,43,75.58313
0.0,43,76.042349
0.0,43,76.527096
0.0,43,77.196097
0.0,43,77.764371
0.0,43,78.329912
0.0,43,79.064913
0.0,43,79.581324
0.0,43,80.051097
0.0,43,80.694058
0.0,43,81.162503
0.0,43,81.712199
0.0,43,82.441058
0.0,43,82.992847
0.0,43,83.525617
0.0,43,84.168085
0.0,43,84.685299
0.0,43,85.243925
0.0,43,85.957244
0.0,43,86.538034
0.0,43,87.086173
0.0,43,87.869149
0.0,43,88.429881
0.0,43,88.978921
0.0,43,89.622429
0.0,43,90.09166
0.0,43,90.562413
0.0,43,91.283039
0.0,43,91.86523
0.0,43,92.428756
0.0,43,93.160162
0.0,43,93.725305
0.0,43,94.29064
0.0,43,95.029302
0.0,43,95.71136
0.0,43,96.309295
0.0,43,97.016857
0.0,43,97.502011
0.0,43,97.989821
0.0,43,98.647122
0.0,43,99.194906
0.0,43,99.76213
0.0,43,100.497761
0.0,43,101.055949
0.0,43,101.604996
0.0,43,102.312306
0.0,43,102.780957
0.0,43,103.267423
0.0,43,103.909379
0.0,43,104.506102
0.0,43,105.086596
0.0,43,105.820414
0.0,43,106.382357
0.0,43,106.932879
0.0,43,107.660713
0.0,43,108.124446
0.0,43,108.593751
0.0,43,109.23676
0.0,43,109.76975
0.0,43,110.317789
0.0,43,111.057104
0.0,43,111.61555
0.0,43,112.178721
0.0,43,112.902786
0.0,43,113.558041
0.0,43,114.111931
0.0,43,114.772541
0.0,43,115.390436
0.0,43,115.941722
0.0,43,116.726448
0.0,43,117.289866
0.0,43,117.855246
0.0,43,118.698338
0.0,43,119.293993
0.0,43,119.906968
0.0,43,120.638845
0.0,43,121.203155
0.0,43,121.784479
0.0,43,122.521074
0.0,43,123.085516
0.0,43,123.651637
0.0,43,124.368137
0.0,43,124.852867
0.0,43,125.32931
0.0,43,125.987804
0.0,43,126.545526
0.0,43,127.126531
0.0,43,127.890722
0.0,43,128.444891
0.0,43,129.038081
0.0,43,129.774577
0.0,43,130.339606
0.0,43,130.902663
0.0,43,131.642044
0.0,43,132.205861
0.0,43,132.739292
0.0,43,133.375776
0.0,43,133.858431
0.0,43,134.32258
0.0,43,135.052876
0.0,43,135.622661
0.0,43,136.212832
0.0,43,136.937294
0.0,43,137.485375
0.0,43,138.068589
0.0,43,138.782559
0.0,43,139.362961
0.0,43,139.975296
0.0,43,140.772021
0.0,43,141.318825
0.0,43,141.931033
0.0,43,142.68541
0.0,43,143.263071
0.0,43,143.814388
0.0,43,144.577725
0.0,43,145.128675
0.0,43,145.691446
0.0,43,146.36774
-0.0,43,146.852804
0.0,43,147.353015
0.0,43,147.995949
0.0,43,148.545599
0.0,43,149.124034
0.0,43,149.872602
0.0,43,150.421372
-0.0,43,150.969507
