#{"t_start": 1784721207.5876617, "env_id": "None"}
r,l,t
0.0,43,76.531902
0.0,43,77.278008
0.0,43,77.861511
0.0,43,78.456277
-0.0,43,79.227689
0.0,43,79.792609
0.0,43,80.35678
0.0,43,81.087958
0.0,43,81.668794
0.0,43,82.248422
0.0,43,82.989997
0.0,43,83.560886
0.0,43,84.133661
0.0,43,84.896138
0.0,43,85.539779
0.0,43,86.152978
0.0,43,86.899236
0.0,43,87.464867
0.0,43,88.046132
0.0,43,88.80031
-0.0,43,89.396814
0.0,43,89.962128
0.0,43,90.71026
0.0,43,91.301391
0.0,43,91.853156
0.0,43,92.60853
0.0,43,93.197478
0.0,43,93.761012
0.0,43,94.532306
-0.0,43,95.097472
0.0,43,95.71032
0.0,43,96.472951
0.0,43,97.05429
0.0,43,97.632485
0.0,43,98.356787
0.0,43,98.95238
0.0,43,99.55713
-0.0,43,100.301402
0.0,43,100.861563
0.0,43,101.441839
0.0,43,102.205393
0.0,43,102.754268
0.0,43,103.382901
0.0,43,104.121261
0.0,43,104.718246
0.0,43,105.282008
0.0,43,106.013749
0.0,43,106.578093
-0.0,43,107.176039
0.0,43,107.89855
0.0,43,108.493777
-0.0,43,109.070068
0.0,43,109.80631
0.0,43,110.403062
0.0,43,110.967505
0.0,43,111.706102
0.0,43,112.279458
0.0,43,112.848194
0.0,43,113.566997
0.0,43,114.148089
0.0,43,114.727139
0.0,43,115.45961
0.0,43,116.055484
-0.0,43,116.635399
-0.0,43,117.359443
0.0,43,117.956885
0.0,43,118.526613
0.0,43,119.253442
0.0,43,119.831575
0.0,43,120.396755
0.0,43,121.134802
0.0,43,121.703681
0.0,43,122.264854
0.0,43,123.060575
0.0,43,123.625357
0.0,43,124.204836
0.0,43,124.957054
-0.0,43,125.548061
0.0,43,126.112911
0.0,43,126.836482
0.0,43,127.408496
0.0,43,127.986398
0.0,43,128.729022
0.0,43,129.293835
0.0,43,129.876292
0.0,43,130.640054
0.0,43,131.220317
0.0,43,131.794201
0.0,43,132.521706
0.0,43,133.147288
0.0,43,133.745601
-0.0,43,134.61644
0.0,43,135.27266
-0.0,43,135.888897
0.0,43,136.705739
0.0,43,137.300693
0.0,43,137.958969
0.0,43,138.853853
-0.0,43,139.482981
0.0,43,140.121827
0.0,43,140.982777
0.0,43,141.672357
0.0,43,142.385264
0.0,43,143.268894
0.0,43,143.95625
0.0,43,144.660376
0.0,43,145.487477
0.0,43,146.097575
0.0,43,146.707738
0.0,43,147.494653
0.0,43,148.096956
-0.0,43,148.687133
-0.0,43,149.441787
0.0,43,150.054168
0.0,43,150.642668
0.0,43,151.386037
0.0,43,151.992996
0.0,43,152.649811
0.0,43,153.475717
0.0,43,154.191492
-0.0,43,154.952842
0.0,43,155.739067
0.0,43,156.394441
0.0,43,157.082478
0.0,43,157.987208
0.0,43,158.640842
0.0,43,159.440563
0.0,43,160.309764
0.0,43,160.948833
-0.0,43,161.542001
0.0,43,162.533847
-0.0,43,163.191534
0.0,43,163.783299
0.0,43,164.542319
-0.0,43,165.302483
0.0,43,166.03217
0.0,43,166.890929
0.0,43,167.510709
0.0,43,168.134723
