#{"t_start": 1785419826.6315775, "env_id": "None"}
r,l,t
-0.0,43,24.728744
-0.0,43,24.880522
-0.0,43,25.083506
-0.0,43,25.234905
-0.0,43,25.386136
-0.0,43,25.589498
-0.0,43,25.742367
-0.0,43,25.895693
-0.0,43,26.098907
-0.0,43,26.250392
-0.0,43,26.402288
-0.0,43,26.604524
-0.0,43,26.754875
-0.0,43,26.905328
-0.0,43,27.108072
-0.0,43,27.260411
-1e-06,43,27.412069
-0.0,43,27.614621
-0.0,43,27.765458
-0.0,43,27.916531
-0.0,43,28.119129
-0.0,43,28.270181
-0.0,43,28.421354
-0.0,43,28.623817
-0.0,43,28.774491
-0.0,43,28.925269
-0.0,43,29.127487
-0.0,43,29.278206
-0.0,43,29.428969
-0.0,43,29.631454
-0.0,43,29.782337
-0.0,43,29.933222
-0.0,43,30.135891
-0.0,43,30.287123
-0.0,43,30.438112
-1e-06,43,30.641972
-0.0,43,30.793264
-0.0,43,30.944465
-0.0,43,31.147872
-0.0,43,31.298511
-0.0,43,31.449176
-0.0,43,31.65122
-0.0,43,31.802863
-0.0,43,31.954282
-0.0,43,32.157659
-0.0,43,32.309794
-0.0,43,32.464006
-0.0,43,32.668171
-0.0,43,32.819826
-1e-06,43,32.971125
-0.0,43,33.172637
-0.0,43,33.323163
-0.0,43,33.473544
-0.0,43,33.676876
-0.0,43,33.82779
-0.0,43,33.979651
-0.0,43,34.181839
-0.0,43,34.333925
-1e-06,43,34.485091
-0.0,43,34.688159
-0.0,43,34.8394
-0.0,43,34.990116
-0.0,43,35.193747
-0.0,43,35.346021
-0.0,43,35.498403
-1e-06,43,35.700559
-0.0,43,35.851232
-0.0,43,36.001873
-0.0,43,36.203718
-0.0,43,36.355388
-0.0,43,36.50648
-1e-06,43,36.708826
-0.0,43,36.860046
-0.0,43,37.010998
-0.0,43,37.213747
-1e-06,43,37.365236
-0.0,43,37.516781
-0.0,43,37.719556
-0.0,43,37.870961
-0.0,43,38.022276
-0.0,43,38.22506
-0.0,43,38.375842
-0.0,43,38.526354
-0.0,43,38.729653
-0.0,43,38.880672
-0.0,43,39.032077
-0.0,43,39.235409
-0.0,43,39.386692
-0.0,43,39.538995
-0.0,43,39.74264
-0.0,43,39.895035
-1e-06,43,40.047329
-0.0,43,40.251316
-0.0,43,40.403207
-0.0,43,40.555403
-0.0,43,40.760407
-0.0,43,40.912907
-0.0,43,41.065099
-0.0,43,41.268941
-0.0,43,41.420904
-0.0,43,41.572016
-0.0,43,41.775625
-0.0,43,41.927717
-1e-06,43,42.079919
-0.0,43,42.281924
-0.0,43,42.432377
-0.0,43,42.583401
-0.0,43,42.787411
-0.0,43,42.938954
-0.0,43,43.090403
-0.0,43,43.293029
-0.0,43,43.444507
-0.0,43,43.596215
-0.0,43,43.799335
-0.0,43,43.951276
-0.0,43,44.103853
-0.0,43,44.306212
-0.0,43,44.457178
-0.0,43,44.608229
